avg,color
-1.7488381067729648,Mariam
-0.9561196920378435,Mariam
-1.0206259142365413,Mariam
-2.136845679062284,Mariam
-2.5598299339806267,Mariam
-3.0944689870822124,Mariam
-1.2339623479378379,Mariam
-2.32791583478999,Mariam
-2.62507144446272,Mariam
-2.076236870634987,Mariam
-1.0846610187623449,Mariam
-1.9831345576507171,Mariam
-3.286232234853558,Mariam
-2.472413224906212,Mariam
-1.7660766221177862,Mariam
-1.545333417050086,Mariam
-1.3515886329791882,Mariam
-1.452345660086334,Mariam
0.7973929947314617,Mariam
-1.4203828315198233,Mariam
-1.7814329592762597,Mariam
-4.029706703709815,Mariam
-1.852305097955759,Mariam
-1.5311059370876596,Mariam
-1.5406192798884497,Mariam
-3.031114615630604,Mariam
-3.5827771731445117,Mariam
-3.8772584061243434,Mariam
-1.8018311591949463,Mariam
-1.3179329190199278,Mariam
-1.3870327363252386,Mariam
-1.5653945673862384,Mariam
-1.9344954240756658,Mariam
-2.039439285615133,Mariam
-1.9490901989013683,Mariam
-1.4009193544684666,Mariam
-2.228723788518829,Mariam
-1.5003130676506915,Mariam
-0.649297840395401,Mariam
-2.555495988044646,Mariam
-2.0557063424955513,Mariam
-2.6555870994296074,Mariam
-1.4347050893922755,Mariam
-2.623795310224615,Mariam
-3.054015992391288,Mariam
-1.2463761211883504,Mariam
-0.5406869271442855,Mariam
-3.577761595815802,Mariam
-4.231529993880822,Mariam
-2.4342019318049077,Mariam
-2.241569340140366,Mariam
-1.66911445196262,Mariam
-2.2202917371021695,Mariam
-3.9842049580604746,Mariam
-0.02398608375824556,Mariam
-2.025603278226239,Mariam
-3.177170064141566,Mariam
-5.488112943478311,Mariam
-0.8669341388930987,Mariam
-6.334405192382102,Mariam
-2.5367442720559787,Mariam
-1.082029037196161,Mariam
-7.275166777152127,Mariam
-5.0401053361359205,Mariam
-5.106958098072018,Mariam
-6.225434862896709,Mariam
-1.7266473652878915,Mariam
-4.4849832998556085,Mariam
-2.0515458969019553,Mariam
-2.063108106739954,Mariam
-3.5471503546921164,Mariam
-5.224181047830731,Mariam
-2.3663840042722066,Mariam
-4.107644883584756,Mariam
-3.5382101155266037,Mariam
-3.418696400446,Mariam
-5.236913163778377,Mariam
-5.2652354312385965,Mariam
-2.484803828424402,Mariam
-8.067712650531952,Mariam
-3.7377505814515097,Mariam
-8.775967851561223,Mariam
-6.270829351874644,Mariam
-4.781737714283546,Mariam
-9.532709089648629,Mariam
-9.047872691413758,Mariam
-10.053781676185753,Mariam
-13.21512989701302,Mariam
-6.061158731208094,Mariam
-6.460316508257662,Mariam
-7.016970988477432,Mariam
-7.51647478335841,Mariam
-6.8615622121575015,Mariam
-10.0812610256504,Mariam
-7.986657229820507,Mariam
-6.726324856974452,Mariam
-2.4952416652247735,Mariam
-9.0242308372307,Mariam
-3.689009426944748,Mariam
-7.995224229790081,Mariam
-8.198089717897005,Mariam
-3.935592597389231,Mariam
-5.553013922289801,Mariam
-3.247387094656227,Mariam
-4.887395430542087,Mariam
-4.1578932925344665,Mariam
-5.720970593428504,Mariam
-5.349040198776422,Mariam
-7.890544642628133,Mariam
-5.174321680666263,Mariam
-0.26647541146082887,Mariam
-4.885387512892171,Mariam
-5.614106617062986,Mariam
-2.5341451083160207,Mariam
-0.9876244446170924,Mariam
-2.3936886209756763,Mariam
-1.447915514854612,Mariam
-3.0238000652687176,Mariam
-3.228538050305623,Mariam
-2.8187862606597776,Mariam
-5.63633539065202,Mariam
-4.920149733965891,Mariam
-7.990652669266174,Mariam
-1.4377577128709587,Mariam
-4.949126779337324,Mariam
-2.6835727826753084,Mariam
-2.367373254458068,Mariam
-4.412049200639252,Mariam
-5.0364622053999595,Mariam
-2.7849634347306784,Mariam
-4.405398209134082,Mariam
-3.5621310744245727,Mariam
-3.0608661584811983,Mariam
-4.813800724135577,Mariam
-7.7140987981621105,Mariam
-2.5121615019127512,Mariam
-5.603506157975796,Mariam
-6.001792414144405,Mariam
-4.7237779623364835,Mariam
-3.0887651185100613,Mariam
-1.5986439112799453,Mariam
-2.5423020363009474,Mariam
-4.768166763918448,Mariam
-7.496786014687322,Mariam
-3.6294794270471833,Mariam
-5.759060609378009,Mariam
-5.990435542797483,Mariam
-3.773046355726668,Mariam
-3.008473433883016,Mariam
-2.4189451328501006,Mariam
-3.49449295288573,Mariam
-3.1621082913681984,Mariam
-3.1245952850377265,Mariam
-3.0889810407999327,Mariam
-3.4383654931430265,Mariam
-2.0842415996202144,Mariam
-2.643988893578868,Mariam
-3.1571137044158113,Mariam
-2.6280205988754624,Mariam
-1.7709284720519975,Mariam
-3.0823781363830194,Mariam
-2.451798145064166,Mariam
-4.14921958949508,Mariam
-4.763267521854674,Mariam
-5.407134823229441,Mariam
-5.495763252408181,Mariam
-2.2280372142599285,Mariam
-3.755811863514425,Mariam
-2.8702806844270197,Mariam
-2.8942305906090846,Mariam
-2.3576931865445134,Mariam
-3.8377227462760866,Mariam
-6.513417137478454,Mariam
-5.815020236872352,Mariam
-2.146914218890181,Mariam
-3.6123573850575896,Mariam
-3.8923733636437072,Mariam
-2.6549351174840945,Mariam
-2.269250969174218,Mariam
-4.537997863586955,Mariam
-4.763625649140936,Mariam
-3.1464243302016786,Mariam
-3.7510010965412413,Mariam
-4.031982409740325,Mariam
-2.266281471352701,Mariam
-4.752997383218289,Mariam
-3.159784677603821,Mariam
-3.4866589492119977,Mariam
-7.992662364389814,Mariam
-4.177700085692502,Mariam
-2.7738663861383097,Mariam
-7.59839909384835,Mariam
-5.437188241584159,Mariam
-5.913542554108555,Mariam
-6.608530149549365,Mariam
-5.558160581282513,Mariam
-6.490318572023749,Mariam
-5.345576989858244,Mariam
-6.674545819217174,Mariam
-2.3836530259908604,Mariam
-5.324370909225875,Mariam
-5.66142981344816,Mariam
-6.011370992564348,Mariam
-3.92164582303579,Mariam
-3.278239784413368,Mariam
-3.977880410334495,Mariam
-3.14429712634144,Mariam
-3.0464013247217467,Mariam
-2.3404655729927577,Mariam
-3.0131646701605037,Mariam
-3.067650617514056,Mariam
-3.221689110337087,Mariam
-2.489441872206628,Mariam
-1.1486409340141976,Mariam
-1.0236430677920847,Mariam
-0.7445447509431719,Mariam
-1.0333388948952922,Mariam
-0.3463602784656487,Mariam
0.18753089336988704,Mariam
0.03801655717164807,Mariam
-1.2981006618678872,Mariam
-4.383443058318508,Mariam
-3.5209100868593537,Mariam
-2.1435400705847854,Mariam
-3.5236619971222702,Mariam
-2.4433842605186404,Mariam
-2.921426414969744,Mariam
-1.9163196716467028,Mariam
-1.5980283656509524,Mariam
-3.991562321256479,Mariam
-2.4265013482863544,Mariam
-4.3068509805501565,Mariam
-2.3469977520573115,Mariam
-2.7780655172016804,Mariam
-2.841331075962023,Mariam
-2.4940557329977944,Mariam
-2.22251227426548,Mariam
-1.2666383665979102,Mariam
-2.6074006235818663,Mariam
-4.089472486666601,Mariam
-2.988401859413636,Mariam
-3.1566228150601114,Mariam
-6.091295192013208,Mariam
-4.880014955899789,Mariam
-3.93765905130658,Mariam
-1.9088232598998947,Mariam
-2.7733306000902873,Mariam
-2.3050632505602904,Mariam
-3.0759490915730185,Mariam
-2.2336397862849564,Mariam
-1.7383651441578052,Mariam
-1.8057867159099037,Mariam
-1.7150149984052612,Mariam
-2.2147889052672096,Mariam
-1.5873038143058582,Mariam
-1.8388951269020715,Mariam
-1.843152194246755,Mariam
-3.2855651242952426,Mariam
-1.0697547304879675,Mariam
-1.0503541694172356,ibrahim
-5.009311340657258,ibrahim
-4.09605040842151,ibrahim
-2.992183212678646,ibrahim
-2.7919198370959677,ibrahim
-2.7557982845496514,ibrahim
-1.8869851526807722,ibrahim
-1.8475123981203176,ibrahim
-0.002889904944952859,ibrahim
1.442791723528575,ibrahim
1.0327554116070845,ibrahim
0.49287739581061335,ibrahim
-1.645879093905633,ibrahim
-1.1206797498099903,ibrahim
-1.4496468043786042,ibrahim
-1.8520825212849736,ibrahim
-0.6952463726600736,ibrahim
-0.8935433229936498,ibrahim
-2.0086407447773773,ibrahim
-2.5865651418733115,ibrahim
-3.4602717217887666,ibrahim
-2.355466515161985,ibrahim
-0.6354101997560326,ibrahim
1.6461369154193872,ibrahim
1.9770079110921426,ibrahim
1.267363299586685,ibrahim
-0.7599822533335823,ibrahim
-0.5206117870340342,ibrahim
-0.6420249453513315,ibrahim
-0.44634543555172357,ibrahim
-1.8715583249724275,ibrahim
0.03297059602827401,ibrahim
-1.1064497362018149,ibrahim
-1.2428975654724101,ibrahim
0.5527504753726763,ibrahim
-1.9511518672395236,ibrahim
-1.0895442547403276,ibrahim
-1.018225421967117,ibrahim
-0.21259114534725806,ibrahim
-1.1929915900524808,ibrahim
0.42310407640044234,ibrahim
0.9237442775646322,ibrahim
0.07899170324795765,ibrahim
-0.42715410175584473,ibrahim
-1.2574464566034242,ibrahim
-2.9254537254711925,ibrahim
-1.3532105343189083,ibrahim
-1.66630109066011,ibrahim
-1.2910176425548052,ibrahim
-0.13307563663105654,ibrahim
-0.7701171360063552,ibrahim
-0.5576366258279928,ibrahim
0.26147488151009946,ibrahim
0.446577305041194,ibrahim
-1.2454364459664125,ibrahim
-2.1790528982201858,ibrahim
-3.027875709113822,ibrahim
-2.071671936166712,ibrahim
-0.7705618529452278,ibrahim
-0.6076707680155209,ibrahim
-0.40684281028144076,ibrahim
-0.485936658486296,ibrahim
-0.29533110008099517,ibrahim
-0.8361156834515195,ibrahim
-1.1952318597934166,ibrahim
-1.2573928750107126,ibrahim
-0.6403512407401564,ibrahim
-0.16020363748029756,ibrahim
0.3405230305674844,ibrahim
0.6582932123480042,ibrahim
0.40597751591497017,ibrahim
-0.7791417614575756,ibrahim
-0.5443183742622019,ibrahim
-1.5602437470821733,ibrahim
-1.2483826483243492,ibrahim
-0.608133038511079,ibrahim
-2.0660113579792307,ibrahim
-1.2240461439656745,ibrahim
-1.3701581651092045,ibrahim
-1.5613741498697915,ibrahim
-1.1501519079095508,ibrahim
-1.7376769154141782,ibrahim
-1.783522901711142,ibrahim
-1.9070572634128833,ibrahim
-1.7157870429836564,ibrahim
-1.321193176853816,ibrahim
0.08205503996183969,ibrahim
-0.5550621816773662,ibrahim
-0.7476152915156555,ibrahim
-0.5405227989435623,ibrahim
0.2740337342337899,ibrahim
1.1253238058779793,ibrahim
-0.5122790417929151,ibrahim
0.8263903783968038,ibrahim
2.1110181800801517,ibrahim
2.379920785204959,ibrahim
1.840146686233746,ibrahim
3.129907511614338,ibrahim
4.2289847496099675,ibrahim
3.4962660420246676,ibrahim
-0.5302713712326523,ibrahim
-2.5310201629415725,ibrahim
-2.6948336933592567,ibrahim
-2.2271985024919374,ibrahim
-2.642576520941696,ibrahim
-3.444258867053881,ibrahim
-2.9407820982996813,ibrahim
-3.3483900657964774,ibrahim
-1.7685130547323253,ibrahim
-3.3255641281945985,ibrahim
-4.187398872331292,ibrahim
-5.038117274236185,ibrahim
-3.7716470456808,ibrahim
-3.628313939287069,ibrahim
-3.476057111544017,ibrahim
-4.005521923168006,ibrahim
-2.9348143017760377,ibrahim
0.12680282314138774,ibrahim
0.2606170554863362,ibrahim
-0.8187368080747655,ibrahim
-2.9636177424597303,ibrahim
-4.313924972409476,ibrahim
-2.7654144677078536,ibrahim
-1.9080702033207686,ibrahim
-0.3278971877472971,ibrahim
-0.6308585926843902,ibrahim
-3.127737726075517,ibrahim
-1.2268072084068715,ibrahim
-0.0734542494920449,ibrahim
-1.288258303982577,ibrahim
-2.322976755063357,ibrahim
-1.421036608051827,ibrahim
-2.119070155792854,ibrahim
-1.2362791085514857,ibrahim
-0.5805013973097279,ibrahim
-1.3253693201445547,ibrahim
-2.5398361561865683,ibrahim
-0.18746554795434384,ibrahim
-0.3299348264155209,ibrahim
-0.07226888508761377,ibrahim
-1.3729700410793926,ibrahim
-2.140902008312985,ibrahim
-3.2971355742587205,ibrahim
-2.5805113011174554,ibrahim
-1.7738309705074016,ibrahim
-2.6210311003574107,ibrahim
-0.18244911236264008,ibrahim
0.2019087824997637,ibrahim
-0.11222173726407063,ibrahim
0.2375629354425537,ibrahim
-1.0409264476638023,ibrahim
-0.7022575792973391,ibrahim
-0.20095889651351523,ibrahim
-0.7617895756656864,ibrahim
-2.3667691598834018,ibrahim
-0.7203831787177812,ibrahim
0.8544597449794397,ibrahim
2.39023159905083,ibrahim
0.0984522958825714,ibrahim
-1.6047967452999021,ibrahim
-0.3574759724763334,ibrahim
0.1351574831188889,ibrahim
-1.8736639839400087,ibrahim
-2.7276511729521515,ibrahim
-0.11641043427870879,ibrahim
-0.4879674645205129,ibrahim
-0.6756392695559793,ibrahim
0.3843770251877296,ibrahim
0.5486216409508466,ibrahim
1.1153433030309583,ibrahim
0.9973434489881459,ibrahim
0.08060844048040565,ibrahim
-0.4896601770619048,ibrahim
1.1806687248757544,ibrahim
1.4053046759890595,ibrahim
1.0008892547830541,ibrahim
0.5392348455778204,ibrahim
-0.038938607226985965,ibrahim
-1.3649324180119424,ibrahim
-3.3882904324253253,ibrahim
-2.9965912142315263,ibrahim
-1.4541184686052877,ibrahim
-1.9349987697868176,ibrahim
-2.13906532599714,ibrahim
-2.9939208006502938,ibrahim
-3.301051230380158,ibrahim
-4.2027502852327405,ibrahim
-3.65886008334381,ibrahim
-1.8300084263290812,ibrahim
-0.8651717874982943,ibrahim
-0.6742893841574933,ibrahim
-0.35737530167402476,ibrahim
-0.00838376135705592,ibrahim
-0.14746410190307163,ibrahim
-1.3956191044054798,ibrahim
-0.5631598195957259,ibrahim
0.6897138166822578,ibrahim
-0.9552097532089764,ibrahim
-0.5037878942268561,ibrahim
-0.782369177103928,ibrahim
-1.6404506373227317,ibrahim
-1.5029800970689433,ibrahim
-0.3398274454493223,ibrahim
-0.4631961418494649,ibrahim
-2.256802179359716,ibrahim
-1.0581683726006268,ibrahim
-2.454438677404719,ibrahim
-1.6144357804279241,ibrahim
-2.2099832174185288,ibrahim
-3.1940151554458978,ibrahim
-2.365936951735926,ibrahim
-1.080129952744679,ibrahim
-0.8122419334332234,ibrahim
-1.2149314429233118,ibrahim
-1.054321825166153,ibrahim
-0.9123133086140026,ibrahim
-0.23174888527366408,ibrahim
-3.3415933119812022,ibrahim
-4.112042064628214,ibrahim
-1.6085421532931492,ibrahim
-1.6871499969308847,ibrahim
-2.0003740766125424,ibrahim
-3.461131345284201,ibrahim
-4.992980447700561,ibrahim
-1.9799281086394747,ibrahim
-2.359375172167987,ibrahim
-3.487955186028106,ibrahim
-3.2309827563024753,ibrahim
-1.526042420547736,ibrahim
-1.2657490381453675,ibrahim
-1.738930061275391,ibrahim
-2.5395780002368293,ibrahim
-3.6583335764826885,ibrahim
-1.6122724012452678,ibrahim
-3.3271998191576815,ibrahim
-3.1396700013537893,ibrahim
-2.105503400781255,ibrahim
-1.1878666457564855,ibrahim
-0.2801729894918856,ibrahim
0.34617319282556885,ibrahim
0.06112407548369657,ibrahim
-0.26459538927021825,ibrahim
0.8932359264447696,ibrahim
0.23870724836704288,ibrahim
0.5123386892336331,ibrahim
0.5020401807382839,ibrahim
0.35134012388751484,ibrahim
0.750594550646625,ibrahim
0.03191380592721275,ibrahim
-2.598278415646953,ibrahim
-2.9991156896608073,ibrahim
-1.8346980346448944,ibrahim
0.5282596106266233,ibrahim
0.9125743092929717,ibrahim
0.6859945392835004,ibrahim
-0.9591818626598844,ibrahim
0.033766323757620086,ibrahim
0.43122684058050187,ibrahim
-2.0109792465522522,ibrahim
-1.6087986625298565,ibrahim
0.6836973589080836,ibrahim
1.0369504234994025,ibrahim
1.0695620395836845,ibrahim
-2.206902340003206,ibrahim
0.14829514405530564,ibrahim
-2.2312113766002923,ibrahim
-2.2307396384563676,ibrahim
-2.093282046394097,ibrahim
-0.13565757177994284,ibrahim
0.2692283559662546,ibrahim
0.15652299333024844,ibrahim
-1.6508933386128972,ibrahim
-0.4559174192386591,ibrahim
0.8471208119854067,ibrahim
0.8298298104663507,ibrahim
-1.508713566338861,ibrahim
-1.984799518635405,ibrahim
-0.41861979739331845,ibrahim
0.5543444829242081,ibrahim
-1.1514897051013508,ibrahim
-2.475744228634962,ibrahim
-2.971316013684845,ibrahim
-3.033999414357768,ibrahim
-2.981322212807248,ibrahim
-1.821027076313019,ibrahim
-1.756291200792102,ibrahim
-1.3123782421471588,ibrahim
-2.1545844301381534,ibrahim
-2.4994969480142215,ibrahim
-3.0523420023039955,ibrahim
-1.7137362682761963,ibrahim
-2.2523129619082765,ibrahim
-2.9004497625620616,ibrahim
-2.0419199527037732,ibrahim
-1.4425005783399882,ibrahim
-1.560350883873562,ibrahim
-1.7818682114896554,ibrahim
-5.707044027357813,ibrahim
-2.2497195119091282,ibrahim
-1.498508947483614,ibrahim
-0.06279150180805174,ibrahim
0.9377266280657321,ibrahim
0.9196552623320553,ibrahim
0.2531625544743684,ibrahim
-2.559556694754423,ibrahim
-3.366291929540151,ibrahim
-0.07697465796831075,ibrahim
-0.5457739180185917,ibrahim
-1.183890733331125,ibrahim
-0.6705799742985363,ibrahim
-1.583709616760554,ibrahim
-1.578768652112212,ibrahim
-1.4506685441272262,ibrahim
-0.430469663214884,ibrahim
2.026416951814795,ibrahim
2.395437380023869,ibrahim
1.693264577584926,ibrahim
1.3932757654416348,ibrahim
1.8927782086660467,ibrahim
2.2158191409228447,ibrahim
-0.5202935317609386,ibrahim
-0.7394460438233836,ibrahim
-1.1460625580979067,ibrahim
-0.4074520004154382,ibrahim
-0.4286114164977824,ibrahim
-0.7510491353094207,ibrahim
-0.4452930875654725,ibrahim
-0.23438561954029993,ibrahim
0.041712507635687346,ibrahim
0.39364000267075216,ibrahim
0.31095406048224794,ibrahim
0.32550186988447305,ibrahim
0.0174958054474857,ibrahim
0.04628571956640104,ibrahim
0.3208470170435942,ibrahim
0.18427472882799673,ibrahim
0.13569448146046498,ibrahim
0.4493344522591709,ibrahim
0.8856417664069491,ibrahim
1.0359332428078243,ibrahim
1.3456220314846044,ibrahim
1.7521113127610168,ibrahim
2.5734226749057485,ibrahim
2.575237650623837,ibrahim
1.844463241958134,ibrahim
1.058708060206141,ibrahim
0.4526123736626356,ibrahim
-0.47480008927768164,ibrahim
-2.2721165335324716,ibrahim
-3.6678071945891495,ibrahim
-3.1517150362650446,ibrahim
-2.5061232513094205,ibrahim
-1.7429572801242128,ibrahim
-1.009570841164103,ibrahim
-1.5049281139680908,ibrahim
-1.6424541351882003,ibrahim
-3.6102387205636988,ibrahim
-4.182420506704058,ibrahim
-2.3897679783447545,ibrahim
-1.6886542327520289,ibrahim
-0.818798823917143,ibrahim
-0.6409937999957884,ibrahim
0.12410482728850217,ibrahim
-1.9400669120674139,ibrahim
-1.3990956481129124,ibrahim
-2.141424002728379,ibrahim
-2.6631644282392246,ibrahim
-2.561453805135918,ibrahim
-2.7321427048342675,ibrahim
-2.334514800222179,ibrahim
-4.045581378304382,ibrahim
-1.4754140964604887,ibrahim
-2.5783422027739653,ibrahim
-2.0689300005803726,ibrahim
-2.354421618074036,ibrahim
-1.9650983724394142,ibrahim
-2.11146212432815,ibrahim
-2.152238329245332,ibrahim
-2.396906106282823,ibrahim
-2.2597578333875545,ibrahim
-3.0204274565478038,ibrahim
-2.1061859710425552,ibrahim
-2.537268231713311,ibrahim
-2.3755107162859987,ibrahim
-1.5786460113768799,ibrahim
-3.520426073790312,ibrahim
-2.9143478238643405,ibrahim
-2.846583092635624,ibrahim
-4.213092451500236,ibrahim
0.17562314714236021,ibrahim
-0.42778225630835476,ibrahim
-1.0532424134958243,ibrahim
-2.0633597878415024,ibrahim
-0.09461670937488681,ibrahim
0.6725866691592721,ibrahim
1.48554033626555,ibrahim
0.5166748349115832,ibrahim
-0.916822466203455,ibrahim
-2.0522534799383436,ibrahim
-2.3662899683180574,ibrahim
-1.263532980077068,ibrahim
-1.7114113152365629,ibrahim
-0.5333175899284327,ibrahim
-0.6248447374284967,ibrahim
-2.005530413231983,ibrahim
-1.839273373373573,ibrahim
-0.7861830487160641,ibrahim
-1.2013523998966524,ibrahim
-0.9486284002375613,ibrahim
-1.2469582132611763,ibrahim
-1.4410772675397951,ibrahim
-3.598584328316329,ibrahim
-1.8524470990993696,ibrahim
-0.42199989557637096,ibrahim
-1.0011226719654673,ibrahim
-1.3296926554887796,ibrahim
-1.568676176600555,ibrahim
-2.3124727160305936,ibrahim
-3.012036943370668,ibrahim
-2.1178478526287217,ibrahim
-1.5774108211793965,ibrahim
-1.5711078041910438,ibrahim
-2.3137998623724063,ibrahim
-4.874666690308122,ibrahim
-3.177096208548359,ibrahim
-1.9915698145539598,ibrahim
-3.6064563143535855,ibrahim
-3.6392271468555144,ibrahim
-4.011320947974163,ibrahim
-3.253122663118849,ibrahim
-1.7765431900116202,ibrahim
-2.5258927583436646,ibrahim
-0.8158208362202499,ibrahim
-2.4452047945233035,ibrahim
-3.595535992022163,ibrahim
-3.572071923924137,ibrahim
-4.3651300206427255,ibrahim
-3.372275706665414,ibrahim
-4.172073083499035,ibrahim
-4.56407286081209,ibrahim
-4.204084656355281,ibrahim
-1.9610701938286617,ibrahim
-2.184412051419602,ibrahim
-2.8260601455794943,ibrahim
-3.113116641332665,ibrahim
-0.7087310226963708,ibrahim
1.4737003731929383,ibrahim
3.248247265604475,ibrahim
2.7653234864458147,ibrahim
0.6557009160243756,ibrahim
-2.664060375398082,ibrahim
-5.407249593260855,ibrahim
-4.5927301900507995,ibrahim
-3.7238911297658897,ibrahim
-1.380574498777891,ibrahim
-2.0035978709239077,ibrahim
-1.2267380949293483,ibrahim
-1.34315032515228,ibrahim
-1.1522203280243972,ibrahim
-0.11576097368493792,ibrahim
-1.5655809154475928,ibrahim
-3.4772544438130844,ibrahim
-2.3425902197827284,ibrahim
-1.1422007282716629,ibrahim
-1.4828317746890078,ibrahim
-0.5487137552856363,ibrahim
-1.944750588763504,ibrahim
-0.09695632438647331,ibrahim
-0.44217321042136354,ibrahim
-1.253551855466566,ibrahim
-1.853629353573229,ibrahim
-4.625824420936817,ibrahim
-1.7190686243867777,ibrahim
-0.5923556348743582,ibrahim
0.9759959104825249,ibrahim
1.0455102017123377,ibrahim
0.25246973429330566,ibrahim
0.06895556469065575,ibrahim
-3.4895403694321594,ibrahim
-4.6722866897428315,ibrahim
-2.9490918870135387,ibrahim
-2.135741715739415,ibrahim
0.3966953441821857,ibrahim
-0.8731407054582924,ibrahim
-1.125407566564457,ibrahim
-1.259658958116346,ibrahim
-1.5991457002239193,ibrahim
-2.8184977977671766,ibrahim
-2.572937041733515,ibrahim
-1.5359766908494603,ibrahim
-1.6961058878719903,ibrahim
-2.2945343104948646,ibrahim
-3.236447326185034,ibrahim
-3.274029238170557,ibrahim
-5.330959966858544,ibrahim
-1.8971915046647894,ibrahim
-2.299650399938852,ibrahim
-0.6320188572662222,ibrahim
-1.3298136672385028,ibrahim
-1.2256815735925612,ibrahim
-1.807220903066885,ibrahim
-1.5284892671026062,ibrahim
-2.4208092066732325,ibrahim
-1.383675571111815,ibrahim
-0.7494355543882648,ibrahim
-0.7810333312054327,ibrahim
-1.1346009785006896,ibrahim
-1.0144985959643742,ibrahim
-0.9862244757033025,ibrahim
-0.7583945425160593,ibrahim
-0.3134371064953489,ibrahim
-0.09628263591758077,ibrahim
-0.6062066662477859,ibrahim
-1.5203678206142426,ibrahim
-1.046878640097544,ibrahim
-0.23481755918384017,ibrahim
0.48231918391109907,ibrahim
1.3147499782394343,ibrahim
1.5519832491226329,ibrahim
0.9307520065938526,ibrahim
0.7864152177065813,ibrahim
0.33484901446018495,ibrahim
-0.8666486832695378,ibrahim
-1.00287645566387,ibrahim
-1.2809467443693643,ibrahim
-1.4288455013825687,ibrahim
-0.8330897587380223,ibrahim
0.18863310446998074,ibrahim
-1.0461176908441807,ibrahim
-1.2627974178139152,ibrahim
-3.8644380379778815,ibrahim
-2.911936293797187,ibrahim
-1.6765831178907955,ibrahim
-2.401479322990098,ibrahim
-3.335388515507705,ibrahim
-2.0288880397788214,ibrahim
-1.6617293020734176,ibrahim
-2.1050568352911445,ibrahim
-2.069927363775839,ibrahim
-0.938195513589856,ibrahim
-1.6106306228986713,ibrahim
-2.2622646174894268,ibrahim
-4.2969635321324615,ibrahim
-3.685332669120085,ibrahim
-3.3182884527506014,ibrahim
-1.5033835030757583,ibrahim
-1.8342316545856305,ibrahim
-2.486942866222603,ibrahim
-2.2530333367248403,ibrahim
-1.7072347512909865,ibrahim
-0.03748617567715426,ibrahim
-1.2471018044023208,ibrahim
-3.0086070605031825,ibrahim
-1.8111963482587374,ibrahim
-2.8566085314791523,ibrahim
-2.870791189111777,ibrahim
-2.452301835243028,ibrahim
-0.7856515182580937,ibrahim
-0.8161084542179736,ibrahim
-1.734543703378101,ibrahim
-3.7458840934606554,ibrahim
-2.552217422571534,ibrahim
-2.1929910346200896,ibrahim
-1.5242653043528416,ibrahim
-1.7071437769033249,ibrahim
-1.6761266120129186,ibrahim
-1.5565605466113814,ibrahim
-1.6417952476865114,ibrahim
-1.245043962009174,ibrahim
0.14863312161561937,ibrahim
0.5772330283741378,ibrahim
1.4890801184756344,ibrahim
2.3676867514860898,ibrahim
2.6235447812166073,ibrahim
-0.4897114238854005,ibrahim
-0.9452669398641257,ibrahim
-1.040473393402207,ibrahim
-1.1415328741757602,ibrahim
-0.28054930174295156,ibrahim
0.9206600626075702,ibrahim
0.6261808691508549,ibrahim
-0.0008378002052181089,ibrahim
-0.6920848942901537,ibrahim
-1.0644762996333121,ibrahim
0.5174471602637485,ibrahim
0.43833018782694505,ibrahim
0.17402054117507043,ibrahim
1.2799873708721983,ibrahim
0.4340275152386437,ibrahim
0.9419604010716511,ibrahim
1.61231149470686,ibrahim
1.003779130307839,ibrahim
1.0513410595473291,ibrahim
2.0948175936214035,ibrahim
1.6781106796245535,ibrahim
0.490803306943734,ibrahim
-0.275887059730752,ibrahim
-0.9273948012699688,ibrahim
-0.5696008476521962,ibrahim
-0.9646434923173534,ibrahim
-1.1860524624989597,ibrahim
-1.4619311147003278,ibrahim
-3.7615632273059667,ibrahim
-3.888556503857432,ibrahim
-4.190823960651916,ibrahim
-3.6449650667304248,ibrahim
-2.088333704795748,ibrahim
-0.679044972972625,ibrahim
0.03775600804470576,ibrahim
1.7229380015172722,ibrahim
1.3826321534653396,ibrahim
1.5483426630770543,ibrahim
2.514222222055204,ibrahim
0.6376402789805555,ibrahim
-2.1734997584999802,ibrahim
-2.1836152171282053,ibrahim
-1.846118982204446,ibrahim
-1.7037553634702296,ibrahim
-1.2625166724187942,ibrahim
-1.2855754142512634,ibrahim
0.42552014295772994,ibrahim
0.03206944944209668,ibrahim
-1.0170600328802615,ibrahim
-1.3339588111393326,ibrahim
-1.3535144903857952,ibrahim
-1.3632983770317344,ibrahim
-1.4282922577662571,ibrahim
-0.8412115444045334,ibrahim
-0.5955744263181904,ibrahim
-0.9659251622372895,ibrahim
-2.4364645861841554,ibrahim
-1.6395971238515745,ibrahim
-2.1869240332753486,ibrahim
-1.288009056350401,ibrahim
-1.6528059948194815,ibrahim
-2.9845576080906753,ibrahim
-1.0531639113826148,ibrahim
-0.8782689006506702,ibrahim
-1.6169135418792913,ibrahim
-0.8136019298915336,ibrahim
0.18709800959349807,ibrahim
2.259700211754197,ibrahim
1.3461085645176385,ibrahim
0.7791677960443352,ibrahim
-2.479290043899577,ibrahim
-2.994927044757959,ibrahim
-1.6499619317530503,ibrahim
-1.8307646425555297,ibrahim
-2.0750179081102504,ibrahim
-3.220412742774574,ibrahim
-2.1121217105535885,ibrahim
-3.3003587988911534,ibrahim
-4.601723195673706,ibrahim
-0.8551756603849519,ibrahim
0.36010584357887543,ibrahim
-1.379271405926687,ibrahim
0.039256568876689955,ibrahim
0.4839659897491428,ibrahim
-0.45941255895482075,ibrahim
