,chroma_shift_mean,chroma_shift_var,rms_mean,rms_var,spectral_cent_mean,spectral_cent_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0,0.4767434298992157,0.08294441550970078,0.028736626729369164,0.0028427571523934603,1884.3057514328525,849694.2674564263,2083.433440223911,361299.2581948265,3782.5715717516446,4381426.391481445,-454.83880615234375,84.09524536132812,20.369903564453125,15.75046443939209,-3.7996630668640137,0.6795521378517151,0.7661678791046143,-2.99402117729187,-8.631464958190918,1.0843325853347778,-3.0281667709350586,-0.6253753900527954,-6.482521057128906,-7.670587062835693,0.9227661490440369,-3.046851873397827,-2.793241024017334,0.19199027121067047,-3.062666893005371,-0.9752534627914429,0.0
1,0.490596204996109,0.08234624564647675,0.03045680746436119,0.002156282542273402,1911.082990136323,1083639.7397164588,1830.0927278989207,234826.51778323366,3454.9653151939656,3699866.0780505394,-415.9349060058594,93.7909164428711,-2.2743451595306396,24.04745101928711,-5.260350227355957,-1.3488448858261108,-4.719130039215088,0.25994792580604553,-4.281592845916748,-0.4974462389945984,-3.577531337738037,-1.5374170541763306,-7.3766188621521,-7.530853748321533,-0.3711739480495453,-2.2362842559814453,-4.177245616912842,-1.1626487970352173,-3.177814245223999,-2.139741897583008,0.0
2,0.4957771599292755,0.08779425919055939,0.027073627337813377,0.0018213867442682385,2198.7325766946783,1461850.493702196,1921.8472365977582,397794.8499341949,4031.8138385641164,4524107.338189857,-416.5628356933594,88.86093139648438,-3.301234245300293,20.042369842529297,-3.3986611366271973,1.783323049545288,-2.2890632152557373,2.1873574256896973,-5.568043231964111,0.7164242267608643,-0.7059406042098999,-0.727083683013916,-5.665778636932373,-3.1794190406799316,3.7128076553344727,1.7404747009277344,-2.1081347465515137,2.807386636734009,-0.09012200683355331,-0.9262478351593018,0.0
3,0.42986083030700684,0.08969977498054504,0.03637358546257019,0.003168781055137515,1942.3819624547173,740048.8116659877,2069.3478659793986,281699.8311831963,3889.1042608963817,3212998.96512872,-421.8883056640625,89.45142364501953,8.189115524291992,24.968488693237305,-3.8193037509918213,-5.161647796630859,-5.776110649108887,-4.6176934242248535,-7.918746471405029,0.27760547399520874,-3.8885746002197266,-4.091890335083008,-6.566824436187744,-5.107679843902588,-1.499022126197815,0.795171856880188,-5.103776454925537,0.03746548295021057,-2.557274103164673,-0.4349231719970703,0.0
4,0.474234014749527,0.09058984369039536,0.027351755648851395,0.0025091534480452538,1281.6681272329022,313138.87123789993,1637.6677881862179,177848.36469023058,2220.5643503289475,1631158.2119246928,-467.6612548828125,77.31885528564453,21.07636070251465,14.76040267944336,-3.266979217529297,-2.498875617980957,0.42067497968673706,-0.16826915740966797,-5.026947021484375,-0.37323197722435,-4.7634992599487305,-3.3169829845428467,-6.499717712402344,-5.771671772003174,3.1592020988464355,1.948768973350525,-2.4921655654907227,1.9637033939361572,-3.2554962635040283,-1.215749740600586,0.0
5,0.458083838224411,0.08519401401281357,0.036035265773534775,0.0030207978561520576,1628.5475568583436,983569.9941138729,1684.2104863490893,279068.16074918804,2963.0820826480262,3644573.5637616576,-434.9723205566406,92.56636047363281,9.307467460632324,24.799877166748047,-5.365502834320068,-4.899991989135742,0.47636792063713074,0.5537627935409546,-6.167476654052734,-1.4630171060562134,-5.802179336547852,-3.2808542251586914,-4.7858991622924805,-9.44007396697998,2.923661947250366,1.7264738082885742,-1.7975006103515625,2.4042046070098877,-2.508662223815918,-3.4452662467956543,0.0
6,0.4261665642261505,0.09397470951080322,0.037479400634765625,0.00326350936666131,1518.9213677743376,472744.16515495384,1619.1624054494007,140438.06117844532,2824.4384765625,1678118.1102991104,-412.5189208984375,106.48646545410156,-0.4975638687610626,21.932767868041992,-4.386307716369629,-4.55823278427124,2.126217842102051,1.6645784378051758,-7.17210054397583,-4.785294532775879,-8.015986442565918,-5.456775665283203,-7.461246967315674,-7.219718933105469,2.2491676807403564,-1.7058824300765991,-1.9041173458099365,2.389568328857422,-2.083148241043091,-2.886157751083374,0.0
7,0.4658297300338745,0.08516182005405426,0.029525969177484512,0.002995463088154793,2170.1662135467113,1210216.8970509476,2260.2634665904784,518292.41892283806,4463.591687432651,6475680.976723867,-445.740478515625,80.76829528808594,17.71471405029297,14.04026985168457,-1.097426414489746,2.2493574619293213,-4.385044574737549,7.221352577209473,-5.810886859893799,-0.31610625982284546,-4.369711399078369,-0.6407290101051331,-5.568472385406494,-2.8652920722961426,2.1520543098449707,-0.6050072312355042,-2.737924337387085,0.5041989684104919,1.0390903949737549,-0.719278872013092,0.0
8,0.46427276730537415,0.08291973918676376,0.0299530066549778,0.0029606944881379604,1816.5999621222406,762787.6874577686,1908.0892660180452,368814.39852047147,3527.825506802263,4194234.78710608,-450.8251037597656,95.61587524414062,8.069930076599121,13.094986915588379,-3.899463415145874,-5.079647064208984,-4.816654205322266,1.8235666751861572,-7.608426094055176,-0.16553515195846558,-1.8036258220672607,-1.0271373987197876,-5.980417251586914,-7.552184104919434,1.644726037979126,-2.2137296199798584,-3.270017147064209,1.9562112092971802,-1.7684710025787354,1.9059224128723145,0.0
9,0.43782544136047363,0.08299814164638519,0.039248544722795486,0.003833022201433778,2282.057434337903,1290892.8124988037,1968.3133232648754,337463.5103622773,4194.3468595805925,4148276.213366652,-425.6789245605469,80.97814178466797,2.6141397953033447,23.32090950012207,-5.867667198181152,-1.686213731765747,-6.96951150894165,2.273165702819824,-1.1527667045593262,-1.7293380498886108,-2.445364236831665,-1.3734854459762573,-7.793822288513184,-3.779177188873291,1.9448014497756958,-2.2487473487854004,-1.0999608039855957,-1.0965076684951782,-3.4026715755462646,0.48133131861686707,0.0
10,0.47858843207359314,0.09056132286787033,0.034964825958013535,0.0027474667876958847,1229.5573592465146,255918.37356949243,1511.055090112022,119480.03188120702,2197.142269736842,1101332.249514284,-440.0044250488281,107.45960998535156,16.643285751342773,16.275184631347656,-1.3802645206451416,-0.09758183360099792,-0.6018372178077698,1.1158384084701538,-7.546751976013184,-0.9111393690109253,-6.368906021118164,-0.04492738097906113,-6.0481672286987305,-9.02428913116455,4.147423267364502,-1.785416841506958,-3.3588147163391113,3.3608570098876953,-1.0344233512878418,-2.1818032264709473,0.0
11,0.47543343901634216,0.08620814234018326,0.027850572019815445,0.002619606675580144,1176.3160620016918,225883.34752686063,1572.404246395107,200027.97790070574,2122.7204975328946,1338867.717680839,-463.8529968261719,102.45417022705078,26.920442581176758,13.478934288024902,0.2551228404045105,-3.611025810241699,0.16981549561023712,-3.931213855743408,-6.420601844787598,2.096670389175415,-2.097980499267578,-4.17308235168457,-9.435957908630371,-4.181486129760742,2.5104172229766846,-2.526683807373047,-4.408238887786865,1.4391165971755981,-2.06433367729187,-1.5334725379943848,0.0
12,0.4455720782279968,0.08833876997232437,0.02909740060567856,0.0021885058376938105,1553.690449344909,852223.1192530046,1673.0743287762039,278491.2566164112,2882.5719372979524,2922896.1964851236,-449.9468078613281,97.4437484741211,11.97465991973877,19.180931091308594,-5.209546089172363,-0.46574458479881287,0.3199663758277893,-2.2889790534973145,-3.6745285987854004,0.32548287510871887,-5.365589618682861,-2.067141056060791,-6.298953533172607,-6.256466865539551,4.125990390777588,0.08551104366779327,-1.3820163011550903,2.210239887237549,-3.136619806289673,-0.5983995795249939,0.0
13,0.4913918972015381,0.0785164162516594,0.020838379859924316,0.0016029913676902652,2135.6966269689756,1171923.601629084,2132.813205147641,538133.5179151326,4328.173828125,5430033.0393565325,-461.00006103515625,89.11907958984375,13.19879150390625,12.869597434997559,-1.1257542371749878,2.7438902854919434,-1.0638185739517212,3.647674322128296,-3.7364373207092285,0.8770093321800232,0.30578434467315674,0.6868800520896912,-6.640628337860107,-5.253046989440918,0.3595200777053833,0.40854156017303467,-2.0830295085906982,0.6832739114761353,-0.868312418460846,0.5091466307640076,0.0
14,0.4359831213951111,0.08881119638681412,0.02599152736365795,0.0031507269013673067,1877.2606109481771,738533.383139861,1886.678525681981,327931.69867134915,3625.1336348684213,3277039.8681332204,-458.14678955078125,78.59445190429688,9.74639892578125,7.706465721130371,-4.087650775909424,2.735369920730591,3.5545237064361572,2.5913779735565186,-4.33917760848999,-1.9399492740631104,-0.7486174702644348,-2.2126545906066895,-5.5692033767700195,-5.129312515258789,0.7139232754707336,1.980728268623352,0.056132808327674866,-1.2948336601257324,-3.9081873893737793,1.8482786417007446,0.0
