x,y,z,color
-2.0907752448858528,-2.0741466467069287,-1.0945597315595041,red
-1.955639588918509,-3.28952463317993,-2.0643571121186612,red
-0.8712488298525669,-1.1300185599590429,-2.09128535901871,red
-2.5201827920930304,-0.8384645900350712,-2.6467266842380974,red
-2.0818884805382973,-3.3866831902757566,-3.438692988738314,red
-2.2770335268433226,-2.8417285571245228,-1.664174045498133,red
-0.043504047733866305,-3.09422391717057,-2.239175541783266,red
2.220551535286674,1.0068169905929305,1.1154655820734922,red
1.1684851078302285,-2.2075668271775752,-2.7758740341791706,red
-0.762318236559329,-2.53344284918758,-2.2517531536019306,red
1.0042396127983584,-2.284040467048465,-3.4883061228901986,red
1.1134229340499666,-1.223693184428648,-2.947947677909652,red
-1.0053428118480048,-3.53916302681609,-2.553814067051861,red
-2.102053546096718,-1.4971103622178872,-1.3489915471368614,red
1.8118269346620153,-2.6735123551498976,-2.058864285302591,red
0.3542514898199143,-2.445749822348518,-1.6373019797150694,red
-3.67713208643753,-4.998252115062225,-6.524830745754167,red
-1.0503541694172356,-5.009311340657258,-4.09605040842151,blue
-2.206902340003206,0.14829514405530564,-2.2312113766002923,blue
-2.911936293797187,-1.6765831178907955,-2.401479322990098,blue
-0.4821763982646742,-2.126117112777987,-1.65577030471721,blue
-3.126035510930942,-1.2713758860901576,-2.0557400049444903,blue
-0.04172127014307813,-2.875160826392631,-3.2987532797459855,blue
1.5630366649588905,2.4321630902546927,0.26416679086763756,blue
-3.166994831353341,0.01681431927403791,0.45560637901902024,blue
0.851586762758803,2.4179114242508275,2.1525847784270282,blue
0.39386279198169316,-2.6039502862056048,-0.9913138379050958,blue
-1.4080981724696449,-1.6829193652205128,-2.644270694445012,blue
-3.4160018411799933,-1.0285377815917727,-1.057218026127606,blue
-7.596219546626315,-2.1503924823841034,-0.3892419062150091,blue
-2.5443531638911026,0.9344860785155651,2.225261358567116,blue
2.310033046725681,0.4297712224883642,0.8119915936670823,blue
-2.0484630194117055,-4.515800237250562,-3.379545977376605,blue
1.0010338270804167,0.16276427959156803,-0.8111437529568928,blue
-2.888530826688687,-3.116965954448459,-1.9637988105040982,blue
-0.4125962865439214,-0.8613986154245985,-1.7972786073035998,blue
-2.1996028047493086,0.29610961471194985,0.6440645146638931,blue
-3.451477129524953,0.9834192542379891,-0.10597890501038235,blue
-1.8420594829550176,-1.826869807536244,-1.149052705334101,blue
-3.2735758906866628,-4.429687490955443,-3.631450130595995,blue
-5.152576724196496,-2.1814830815367854,-3.6414801876119234,blue
-2.003480674093656,-2.455155404305973,-3.5428796828235276,blue
-3.194435934798278,-2.6630238992196373,-4.123838382354771,blue
0.11706885443645434,-2.639052448778192,-3.698825059795292,blue
-1.1456826739049455,-2.8275416379904645,-4.7421626179681775,blue
0.5563707518043947,-1.3050045814930553,-2.514676010097572,blue
-3.237993995338487,1.134254192931637,3.1209335883881772,blue
2.0418532600289323,1.3498837353098598,2.1468241372015417,blue
0.2167285735245071,1.1351336833572898,1.1579707662680268,blue
-1.229891706530868,-0.8609986883245326,-0.7651559187776387,blue
-0.5639141967322983,-1.2941551806865983,-1.037783267670334,blue
0.6527365891728995,-1.3661857859058937,-1.037040019215661,blue
-1.521360914588017,-1.9951433140478436,-2.645460671806555,blue
-2.573016616892566,-3.9585407602496874,-4.487488898209591,blue
-3.0135057274365074,-2.9816236914627727,-3.9778162467244087,blue
-4.275945077883921,-0.12600979994671824,-0.030236619915463586,blue
2.385942428582715,4.612457640997957,4.936698212763806,blue
1.04298213599571,-3.301458267877423,-5.5643867896162424,blue
-2.62903388906165,-2.429697141713116,-3.037573227541025,blue
-1.6196756435401318,-3.3678531294255265,-3.683265089857909,blue
-2.6863101377897345,-3.120075026683382,-0.6230396919388512,blue
0.7303568880522595,-1.5086955242038287,-2.67303315660934,blue
0.22429848710257438,-0.6375518318052887,-0.3054123190054484,blue
-1.396920854031586,-1.8888270357585746,-0.9888768550116149,blue
2.095429646817269,-0.8255910594391507,-1.7145251784627267,blue
0.025004265460887114,-1.0097628449937388,-0.3673986169628285,blue
-0.8318439123837876,0.6395928549523281,-0.7375513837119907,blue
-1.4918599954708909,-3.2217081209488505,-2.7163743810546888,blue
-0.1653639077619649,-2.9948898584869137,-2.3921439451996536,blue
-4.186491716548278,-2.043421463481247,-2.46686957261649,blue
-3.6457084992153908,-2.094144005998321,-2.182606677440531,blue
-5.695596307996087,-3.934401908943097,-2.4588430343785617,blue
-3.5132852522188123,0.32170773194530994,0.25460064004969074,blue
2.765994427443732,2.261951557570643,1.844244688648698,green
-3.10055864235567,-4.688676205597603,-5.538944303934033,green
-1.5639162134280356,-5.413146061084197,-5.850550841118958,green
-3.4874531607107846,-2.5929963633360034,-5.956764580770759,green
-2.7451510772949494,-2.980993733271126,-4.559481027858874,green
-5.544883429907152,-1.4246074651585765,-2.7137348803308976,green
-0.5236725746643384,-3.3751728228958937,-2.2981693191574912,green
-0.4978287095411451,1.3090205221257576,1.3023817606372252,green
0.6844254725682931,-2.737722467355666,-3.745704066464172,green
-0.9031320374204611,-0.869832091337349,-0.5628584755855733,green
-2.01439169455042,-1.9939314812520368,-1.9725602073302517,green
-2.3488330950717495,-2.174438971553069,-2.33319276290847,green
-3.8869557992691304,-4.160036214133968,-4.439443478068041,green
1.1224312220056962,-1.6118637434887255,-1.2728399582127612,green
-2.536221559050089,-1.4423381963822863,-0.6299830533807107,green
1.565475499907738,1.031651308294944,0.4008923242420185,green
-2.527721953042362,-1.4146307212856404,-1.7281269159874433,green
-0.6475756820163203,-5.124597516000721,-4.522582287637212,green
-2.44233712729711,-5.404607950602955,-1.245191409715177,green
-0.15252652477315376,-1.4453531079642876,-0.6443143865179418,green
1.0843290642753007,0.15354424000019953,1.0995669493390439,green
-3.61294480332752,0.19735330763911893,0.09586144817100907,green
-2.3426299280857816,0.509857199727627,-0.44058186716248027,green
-7.814256319632778,-5.218307983211492,-2.5838242498821447,green
-4.385309829803389,-1.2512922684973748,-1.4554300513878746,green
-2.076184895040973,-2.318725404891959,-2.892077452891262,green
-1.1551415755092387,-1.7682200974401403,-2.23222719312985,green
-1.7869961666759746,-3.148425930186865,-2.3655866096039064,green
-4.869480471959084,-2.7637439336893,-3.9878353588852136,green
0.8518823163061893,-3.548535233984519,-2.3959738886203725,green
-3.357025216923811,-4.645293963658128,-2.335615630996023,green
-4.2752187142154945,-1.785188918287933,-1.0522778641671586,green
-0.5150300256279333,2.5359351404367136,2.6078591651687404,green
0.8390442258254373,-0.007556665596444845,-2.119833202084665,green
-2.604807391664712,-1.8247222783497965,-2.6666050771275827,green
-0.034318417959327885,-1.737424595663213,-1.6926642094757187,green
0.104051210628809,-5.075401024629202,-4.3529146539995525,green
-0.8730106181642607,-3.5903635972863226,-3.676699527718216,green
-1.5847027674140197,-4.937457573624789,-3.3450994542009354,green
-4.251405054366547,-4.983966992854119,-2.8660760486428054,green
-2.3838725863095505,-1.8895248655812267,-3.6268677141815124,green
-3.4749111363789944,-2.727364243383608,-2.3869353878547424,green
-3.633709297373796,-0.7841587099436415,-0.02609497272790911,green
0.0818185456231673,0.7136900958806669,0.9621441386240029,green
-7.22280002357868,-0.14278537649205617,0.1324790597040605,green
-4.748708881169933,-4.692888302065534,-2.714992395516078,green
-3.1365448192344223,-3.0744318617081365,-1.8053398645256464,green
-1.1435288244367883,-2.3132501649665405,-2.540611053122929,green
-0.2369947890562361,-4.184528952995434,-3.526739686008656,green
-2.265840257104559,-2.2884289224483565,-1.197228935879688,green
1.2618407070476096,-0.6069414016063702,-1.5860024834569777,green
2.2640030965509474,-0.8629399304874165,-1.6461357937615066,green
-1.593545123302631,-4.478514172409756,-3.812445298943551,green
1.9290505110925953,-2.10938519541591,-4.402440347310104,green
-0.3203720563069888,-0.20103397024094222,0.8669454198446502,green
-1.439826427638262,-1.5699220635505045,-3.3199797808834566,green
-0.3071372698848212,-1.0046983616836749,-5.929259000683985,green
0.5330883911540638,-2.343175506808355,-3.799772175484197,green
0.48542280155876505,-0.4914883233878182,-2.5431747367241884,green
0.15470821261373793,0.605428122298783,0.10410664101629416,green
-2.0877153633821743,-3.923024673858959,-3.9863308838414233,green
-4.922128004131904,-2.6777979078340524,-4.2504735736549675,green
-2.1698663671223004,-1.8499151574650707,-2.1444354813955764,green
-2.1787597795888596,-2.1422265752441385,-3.097330598870375,yellow
-2.6125132444517103,-2.86815271839849,-1.627146833447546,yellow
-2.9685439110825635,-3.081933461845233,-2.296937111975786,yellow
-4.484254224661455,-3.0852495202335843,-3.2983698180335836,yellow
-2.7555332427964663,-1.7400397179068612,-3.8152695164144697,yellow
-1.6386898595861499,-2.772167072373074,-4.374032517118461,yellow
-0.648708725319744,-0.11876563847412017,-1.7199677024689444,yellow
-3.3082966189261,-3.8781767031610253,-4.266738349101519,yellow
0.11099258784107202,-3.4404714570012027,-3.770059947891329,yellow
1.3382302890300113,0.2240804784732155,0.5373368564188755,yellow
-0.769020018227452,-3.1103215490116978,-0.8700434971600876,yellow
-2.5064040056821604,-0.5515437261360117,-0.632140353739908,yellow
-0.7356334375347824,-5.962241944445259,-2.161079719945838,yellow
-3.8179498950276693,-1.0419875170012225,-3.601138599454245,yellow
-3.353071658660922,-2.758086025812105,-2.7996354469575175,yellow
-1.4624751915828615,-2.6282472878457837,-3.5500085332368854,yellow
-4.53418260476796,-3.722446959103511,-2.974491573371103,yellow
-1.1342151529113407,-3.0334154163429123,-2.308077692745708,yellow
0.3713246659163524,-0.4313972540830622,-4.010995719975016,yellow
-0.565857091983845,-2.966465610644364,-1.7638502132570124,yellow
-0.4442377277912608,-1.7540399989397628,0.7636229619232682,yellow
-0.8220296139278089,-4.82378514033096,-5.38001739453968,yellow
-1.0511955920211153,-3.4291569987244257,-4.069389453958729,yellow
0.06739311115256467,1.1784172936964599,0.22365879799610502,yellow
-1.337504213008933,-4.235884783267335,-2.034535291835062,yellow
2.0665751714676768,3.873336956750633,4.147006778904186,yellow
1.2767421121798328,1.1645708984561902,1.7603998049031344,yellow
-4.551114199672982,-0.5528001109544621,-0.4165088574461676,yellow
1.57013832889666,-1.2019252365370237,-0.7802239333075163,yellow
-2.1851000150568534,0.47807887267823734,-0.3415517815674488,yellow
-1.2884239889564266,-1.6695643113362302,0.263964431050878,yellow
0.6063246756348273,-0.5563511397973191,0.7866663822595809,yellow
-1.8675002737820745,-2.1211469578905544,-4.592342301550884,yellow
0.14010597833393795,-1.2160279501843174,-3.546803971408198,yellow
-0.4170321468939838,-1.4848679475177597,-1.955855639868093,yellow
-1.5953636370615547,-0.6622654089269632,0.692937971650177,yellow
0.6847094061247805,-0.8159523147155443,1.9075916696626902,yellow
0.11871386576535725,-1.6163044892514917,-0.06244292493000643,yellow
-0.5225210915132515,1.0791673991508421,0.8329269275314146,yellow
1.7989226691695834,2.335253817973535,2.1243142589705277,yellow
-0.13746511023114188,0.4446041292424098,0.8152139041614553,yellow
-0.21021506733883663,-2.175765656951839,-1.1735162154299532,yellow
-0.41547396526659525,0.3062131554467443,0.09183675594921574,yellow
0.22714149461338576,1.152671207376377,2.1683407224515454,yellow
-2.1173628912126605,-0.9357181720752488,0.29226733894619883,yellow
-2.2483883234656012,-1.6305278917328123,-1.6758307304685218,yellow
-1.2502178731464768,1.3610926905362162,1.0865044864993085,yellow
-0.17592697245919273,1.5554170277825834,2.2611211492490453,yellow
1.375681142241086,-0.4688472980506166,-0.4211585801315031,yellow
-0.8498430661592679,-1.5715864759984046,-2.0556966707057596,yellow
-1.531688229937136,-0.7945339785315948,-1.7431376759169948,yellow
-2.3284114820744852,-0.10714521031518835,-0.28385067982159096,yellow
-0.7230697834473735,-1.3657245620148117,-0.1850956673980434,yellow
1.0860821838397712,2.8355710893524204,2.6098647267971504,yellow
-1.6154318916548227,-1.9165145069192178,-3.6893544249868113,yellow
-0.6318052263527874,-0.6653604618384203,-0.6814572021645409,yellow
2.1558754083623723,2.8239680897904074,2.5742917653295274,yellow
0.22130310657211422,-0.784451510903336,-1.5203722177093764,yellow
-2.6372607157782024,-1.9063385567616664,-1.1641987623880228,yellow
0.5864591115042386,-2.021244759625782,0.11875848353847993,yellow
1.1003894852767604,2.2908582271326887,2.666744453951117,yellow
-0.3659192055217562,-1.4515734698685316,-0.7358423576786383,yellow
-3.2142599889218366,0.03662674023664753,0.9455328490404666,yellow
-3.1180358706460405,-4.137279026336445,-2.579064386366908,yellow
-7.93363419033102,-1.3250906227587973,-0.3210979344158199,yellow
-3.9477919213989403,-2.652351630026504,-2.712512520353698,yellow
-1.3071760818386484,-1.7462729081972213,-3.0966930555359466,yellow
